1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-07, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04, 1.474e-04
